30	28	0	0.630900000000000	-0.775870000000000	0	0	0	5485.21600000000
30	28	0	0.630900000000000	-0.775870000000000	0	-30	0	5485.21600000000
30	28	0	0.630900000000000	-0.775870000000000	0	30	0	5485.21600000000
30	28	0	0.630900000000000	-0.775870000000000	0	0	-60	5485.21600000000
30	28	0	0.630900000000000	-0.775870000000000	0	0	-60	5485.21600000000
30	28	0	0.630900000000000	-0.775870000000000	0	-30	60	5485.21600000000
30	28	0	0.630900000000000	-0.775870000000000	0	30	60	5485.21600000000
30	28	0	0.630900000000000	-0.775870000000000	0	-30	-60	5485.21600000000
30	28	0	0.630900000000000	-0.775870000000000	0	30	-60	5485.21600000000
30	24	0	0.575920000000000	-0.817500000000000	0	0	0	5353.47750000000
30	24	0	0.575920000000000	-0.817500000000000	0	-30	0	5353.47750000000
30	24	0	0.575920000000000	-0.817500000000000	0	30	0	5353.47750000000
30	24	0	0.575920000000000	-0.817500000000000	0	0	-60	5353.47750000000
30	24	0	0.575920000000000	-0.817500000000000	0	0	-60	5353.47750000000
30	24	0	0.575920000000000	-0.817500000000000	0	-30	60	5353.47750000000
30	24	0	0.575920000000000	-0.817500000000000	0	30	60	5353.47750000000
30	24	0	0.575920000000000	-0.817500000000000	0	-30	-60	5353.47750000000
30	24	0	0.575920000000000	-0.817500000000000	0	30	-60	5353.47750000000
30	20	0	0.509680000000000	-0.860370000000000	0	0	0	5164.33860000000
30	20	0	0.509680000000000	-0.860370000000000	0	-30	0	5164.33860000000
30	20	0	0.509680000000000	-0.860370000000000	0	30	0	5164.33860000000
30	20	0	0.509680000000000	-0.860370000000000	0	0	-60	5164.33860000000
30	20	0	0.509680000000000	-0.860370000000000	0	0	-60	5164.33860000000
30	20	0	0.509680000000000	-0.860370000000000	0	-30	60	5164.33860000000
30	20	0	0.509680000000000	-0.860370000000000	0	30	60	5164.33860000000
30	20	0	0.509680000000000	-0.860370000000000	0	-30	-60	5164.33860000000
30	20	0	0.509680000000000	-0.860370000000000	0	30	-60	5164.33860000000
30	16	0	0.430840000000000	-0.902430000000000	0	0	0	5052.83130000000
30	16	0	0.430840000000000	-0.902430000000000	0	-30	0	5052.83130000000
30	16	0	0.430840000000000	-0.902430000000000	0	30	0	5052.83130000000
30	16	0	0.430840000000000	-0.902430000000000	0	0	-60	5052.83130000000
30	16	0	0.430840000000000	-0.902430000000000	0	0	-60	5052.83130000000
30	16	0	0.430840000000000	-0.902430000000000	0	-30	60	5052.83130000000
30	16	0	0.430840000000000	-0.902430000000000	0	30	60	5052.83130000000
30	16	0	0.430840000000000	-0.902430000000000	0	-30	-60	5052.83130000000
30	16	0	0.430840000000000	-0.902430000000000	0	30	-60	5052.83130000000
30	14	0	0.386460000000000	-0.922300000000000	0	0	0	4500
30	14	0	0.220440000000000	-0.975400000000000	0	-10	0	5641.96470000000
30	14	0	0.540750000000000	-0.841180000000000	0	10	0	4500
30	14	0	0.363160000000000	-0.866680000000000	-0.342020000000000	0	20	4500
30	14	0	0.363160000000000	-0.866680000000000	0.342020000000000	0	-20	5390.17610000000
30	14	0	0.207140000000000	-0.916580000000000	-0.342020000000000	-10	20	5242.29570000000
30	14	0	0.508140000000000	-0.790450000000000	-0.342020000000000	10	20	4500
30	14	0	0.207140000000000	-0.916580000000000	0.342020000000000	-10	-20	5376.06120000000
30	14	0	0.508140000000000	-0.790450000000000	0.342020000000000	10	-20	5401.46790000000
30	12	0	0.338810000000000	-0.940850000000000	0	0	0	4500
30	12	0	0.170290000000000	-0.985390000000000	0	-10	0	5546.87150000000
30	12	0	0.497040000000000	-0.867730000000000	0	10	0	4500
30	12	0	0.318380000000000	-0.884110000000000	-0.342020000000000	0	20	4500
30	12	0	0.318380000000000	-0.884110000000000	0.342020000000000	0	-20	5390.17610000000
30	12	0	0.160020000000000	-0.925970000000000	-0.342020000000000	-10	20	5242.29570000000
30	12	0	0.467070000000000	-0.815390000000000	-0.342020000000000	10	20	4500
30	12	0	0.160020000000000	-0.925970000000000	0.342020000000000	-10	-20	5893.74690000000
30	12	0	0.467070000000000	-0.815390000000000	0.342020000000000	10	-20	5401.46790000000
30	10	0	0.288020000000000	-0.957620000000000	0	0	0	4500
30	10	0	0.117360000000000	-0.993090000000000	0	-10	0	5451.01850000000
30	10	0	0.449940000000000	-0.893060000000000	0	10	0	4500
30	10	0	0.270650000000000	-0.899870000000000	-0.342020000000000	0	20	4500
30	10	0	0.270650000000000	-0.899870000000000	0.342020000000000	0	-20	5390.17610000000
30	10	0	0.110280000000000	-0.933200000000000	-0.342020000000000	-10	20	5242.29570000000
30	10	0	0.422800000000000	-0.839200000000000	-0.342020000000000	10	20	4500
30	10	0	0.110280000000000	-0.933200000000000	0.342020000000000	-10	-20	6079.84440000000
30	10	0	0.422800000000000	-0.839200000000000	0.342020000000000	10	-20	5401.46790000000
30	8	0	0.234340000000000	-0.972150000000000	0	0	0	4500
30	8	0	0.0619700000000000	-0.998080000000000	0	-10	0	5468.12250000000
30	8	0	0.399600000000000	-0.916690000000000	0	10	0	4500
30	8	0	0.220210000000000	-0.913530000000000	-0.342020000000000	0	20	4500
30	8	0	0.220210000000000	-0.913530000000000	0.342020000000000	0	-20	5390.17610000000
30	8	0	0.0582320000000000	-0.937890000000000	-0.342020000000000	-10	20	5242.29570000000
30	8	0	0.375500000000000	-0.861410000000000	-0.342020000000000	10	20	4500
30	8	0	0.0582320000000000	-0.937890000000000	0.342020000000000	-10	-20	6079.84440000000
