1.5298,-0.68204,1.3975,-1.6028,1.534,0.71602
1.5119,-0.67876,1.3877,-1.5986,1.5383,0.70941
1.4935,-0.67483,1.3731,-1.5951,1.5419,0.69866
1.475,-0.67024,1.3538,-1.592,1.5447,0.68385
1.4563,-0.6649,1.33,-1.5895,1.5469,0.66529
1.4379,-0.65866,1.302,-1.5875,1.5485,0.64353
1.4199,-0.65136,1.2706,-1.5858,1.5498,0.61943
1.4025,-0.6428,1.2369,-1.5843,1.5508,0.59419
1.386,-0.63285,1.2019,-1.5829,1.5518,0.56916
1.3706,-0.6215,1.1664,-1.5816,1.553,0.54498
1.3564,-0.60892,1.1309,-1.5802,1.5545,0.52209
1.3433,-0.59543,1.0963,-1.5787,1.5563,0.50097
1.3314,-0.58146,1.0635,-1.5772,1.5586,0.48205
1.3207,-0.56757,1.0334,-1.5755,1.5614,0.46583
1.311,-0.55438,1.0072,-1.5738,1.5646,0.45279
1.3023,-0.54256,0.98599,-1.572,1.5683,0.44343
1.2944,-0.53282,0.97104,-1.57,1.5725,0.43823
1.2872,-0.52584,0.96344,-1.5679,1.5769,0.43761
1.2805,-0.52223,0.96412,-1.5657,1.5815,0.44192
1.2741,-0.52249,0.97378,-1.5634,1.5861,0.45134
1.2679,-0.52699,0.9928,-1.5608,1.5907,0.4659
1.2618,-0.53591,1.0212,-1.5581,1.5949,0.48542
1.2555,-0.54928,1.0586,-1.5553,1.5985,0.50953
1.2488,-0.56697,1.1044,-1.5525,1.6015,0.53767
1.2417,-0.58874,1.1576,-1.5498,1.6036,0.56919
1.234,-0.61425,1.2172,-1.5474,1.6047,0.6033
1.2254,-0.64309,1.2818,-1.5456,1.6047,0.63918
1.216,-0.67479,1.3503,-1.5445,1.6035,0.67597
1.2056,-0.70884,1.4212,-1.5445,1.6013,0.7128
1.1941,-0.74464,1.4931,-1.5456,1.5979,0.74882
1.1817,-0.78153,1.5645,-1.548,1.5937,0.7832
1.1683,-0.81882,1.6338,-1.5517,1.5888,0.81513
1.1541,-0.85603,1.6997,-1.5567,1.5833,0.8438
1.1393,-0.89276,1.7613,-1.5629,1.5775,0.86859
1.1241,-0.9286,1.8177,-1.5701,1.5714,0.88909
1.1087,-0.96308,1.8682,-1.5779,1.5652,0.90517
1.0935,-0.9957,1.9125,-1.5861,1.5591,0.91689
1.0787,-1.0259,1.9503,-1.5942,1.5532,0.92459
1.0649,-1.053,1.9814,-1.6019,1.5475,0.92878
1.0523,-1.0763,2.006,-1.6088,1.5424,0.93018
1.0414,-1.0953,2.0242,-1.6148,1.538,0.9296
1.0325,-1.1093,2.0363,-1.6194,1.5344,0.92793
1.026,-1.1178,2.0427,-1.6227,1.5318,0.92599
1.0219,-1.1203,2.0437,-1.6245,1.5302,0.92451
1.0206,-1.1168,2.0397,-1.625,1.5298,0.92404
1.0219,-1.107,2.0308,-1.6243,1.5305,0.92491
1.026,-1.0911,2.0174,-1.6226,1.5319,0.92723
1.0325,-1.0694,1.9993,-1.6202,1.534,0.93082
1.0414,-1.0423,1.9768,-1.6174,1.5364,0.93528
1.0523,-1.0103,1.9496,-1.6147,1.5387,0.94
1.065,-0.97416,1.9177,-1.6123,1.5407,0.94418
1.0791,-0.93461,1.8809,-1.6107,1.5421,0.94691
1.0942,-0.89259,1.8392,-1.6101,1.5425,0.94721
1.11,-0.84894,1.7925,-1.6108,1.5418,0.94414
1.1263,-0.80402,1.7404,-1.613,1.5397,0.93705
1.1427,-0.75814,1.683,-1.6168,1.5362,0.92566
1.159,-0.71174,1.6207,-1.622,1.5309,0.91
1.1747,-0.66532,1.5544,-1.6289,1.5237,0.89046
1.1896,-0.61948,1.4854,-1.6372,1.5144,0.86776
1.2033,-0.57494,1.4153,-1.6469,1.5028,0.8429
1.2156,-0.53252,1.3461,-1.6578,1.4889,0.81716
1.2264,-0.49316,1.2803,-1.6698,1.4726,0.79205
1.2355,-0.45792,1.2206,-1.683,1.4541,0.76928
1.2429,-0.42791,1.1698,-1.6975,1.4338,0.75063
1.2484,-0.40416,1.1306,-1.7137,1.4119,0.73784
1.2521,-0.38752,1.1052,-1.732,1.389,0.73236
1.254,-0.37838,1.0948,-1.7529,1.3657,0.73518
1.2541,-0.37655,1.0993,-1.777,1.3427,0.7465
1.2527,-0.38117,1.1173,-1.8047,1.3204,0.76569
1.2498,-0.3907,1.1455,-1.8357,1.2993,0.79124
1.2459,-0.40308,1.1798,-1.8698,1.2796,0.82088
