2.4788,-0.7164,1.409,-1.775,1.331,0.7173
2.4329,-0.80459,1.5408,-1.7888,1.3306,0.74967
2.2314,-1.1003,1.9707,-1.9262,1.2297,0.83726
1.9912,-1.2782,2.3336,-2.1078,1.114,0.93315
1.8617,-1.2087,2.3874,-2.2619,1.1775,1.137
1.8148,-0.93034,2.1864,-2.3138,1.3397,1.3264
1.8111,-0.81369,1.9077,-2.2133,1.2706,1.1945
1.8123,-0.77802,1.553,-2.0049,1.1651,0.86564
1.7864,-0.6768,1.2195,-1.807,1.2007,0.58713
1.7344,-0.60856,1.1463,-1.7139,1.3254,0.53544
1.6609,-0.66428,1.3124,-1.6593,1.4521,0.64334
1.5472,-0.68461,1.3974,-1.6076,1.5287,0.7186
1.4025,-0.6428,1.2369,-1.5843,1.5508,0.59419
1.3023,-0.54256,0.98599,-1.572,1.5683,0.44343
1.2488,-0.56697,1.1044,-1.5525,1.6015,0.53767
1.1683,-0.81882,1.6088,-1.5517,1.5888,0.81513
1.0523,-1.0763,2.001,-1.6088,1.5424,0.93018
1.0325,-1.0694,1.9916,-1.6202,1.534,0.93082
1.1427,-0.75814,1.683,-1.6218,1.5362,0.92566
1.2429,-0.42791,1.1998,-1.7025,1.4688,0.76563
1.2459,-0.40308,1.1498,-1.7648,1.4196,0.78088
